-63.515, -62.948, 95.114
-61.515, -62.895, 95.114
-59.519, -62.779, 95.971
-57.526, -62.612, 96.611
-55.537, -62.4, 97.096
-53.553, -62.152, 97.469
-51.573, -61.866, 97.469
-49.6, -61.542, 97.758
-47.631, -61.193, 97.983
-45.665, -60.822, 98.16
-43.707, -60.417, 98.16
-41.753, -59.991, 98.298
-39.802, -59.55, 98.404
-37.859, -59.077, 98.404
-35.919, -58.589, 98.485
-33.984, -58.085, 98.485
-32.055, -57.555, 98.544
-30.13, -57.014, 98.585
-28.211, -56.451, 98.585
-26.297, -55.871, 98.608
-24.386, -55.28, 98.608
-22.484, -54.661, 98.615
-20.585, -54.034, 98.607
-18.693, -53.387, 98.607
-16.807, -52.722, 98.585
-14.924, -52.047, 98.585
-13.051, -51.345, 98.546
-11.182, -50.634, 98.491
-9.321, -49.902, 98.491
-7.467, -49.152, 98.418
-5.618, -48.39, 98.418
-3.781, -47.599, 98.324
-1.949, -46.797, 98.207
-0.126, -45.973, 98.207
1.685, -45.126, 98.062
3.49, -44.265, 97.883
5.28, -43.372, 97.848
7.06, -42.46, 95.217
8.831, -41.531, 92.511
10.581, -40.562, 89.724
12.318, -39.571, 86.847
14.042, -38.558, 83.871
15.739, -37.5, 80.786
17.417, -36.412, 77.578
19.074, -35.291, 74.232
20.701, -34.128, 70.728
22.288, -32.912, 67.041
23.838, -31.648, 63.139
25.342, -30.331, 58.981
26.79, -28.953, 54.506
28.167, -27.502, 49.629
29.451, -25.97, 44.217
30.615, -24.344, 38.043
31.62, -22.616, 30.654
32.415, -20.784, 20.793
32.911, -19.156, 0
32.911, -19.156, 0
38.737, -0.023, 0
endData
127
100
200
-63.515, -62.948, -35.636, -62.764, 28.42, -39.929, 32.911, -19.156
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"obvinmtyf0","x":-63.514560051998444,"y":-62.947515893485956,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"T61KFO93H6","x":-35.63620210358474,"y":-62.76410564382533,"lock":false,"visible":true,"__type":"control"},{"uid":"RADslK31zn","x":28.419579508814298,"y":-39.928891637038184,"lock":false,"visible":true,"__type":"control"},{"uid":"NX8HOXci94","x":32.91101838812118,"y":-19.155986820243854,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"i2ZoS8NIby"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"7HvsCIj9uq","lock":false,"visible":true}]}
